Date,EMA_200_close,EMA_50_close,EMA_200_adjClose,EMA_50_adjClose
1986-05-22,0.11141,0.137923,0.0862116,0.106728
1986-05-23,0.111945,0.138991,0.0866256,0.107555
1986-05-27,0.112469,0.139997,0.0870312,0.108333
1986-05-28,0.113005,0.141028,0.0874456,0.109131
1986-05-29,0.113524,0.141975,0.0878474,0.109864
1986-05-30,0.114038,0.142885,0.0882451,0.110568
1986-06-02,0.114552,0.143781,0.0886432,0.111261
1986-06-03,0.115095,0.144773,0.089063,0.112029
1986-06-04,0.115671,0.14588,0.0895088,0.112885
1986-06-05,0.116247,0.146965,0.0899545,0.113725
1986-06-06,0.116767,0.147811,0.090357,0.114379
1986-06-09,0.117204,0.148317,0.0906954,0.114771
1986-06-10,0.117637,0.148803,0.0910304,0.115147
1986-06-11,0.118071,0.149292,0.0913664,0.115525
1986-06-12,0.118496,0.14974,0.0916947,0.115872
1986-06-13,0.118932,0.150236,0.0920327,0.116256
1986-06-16,0.119343,0.150625,0.0923501,0.116557
1986-06-17,0.119677,0.150714,0.0926085,0.116626
1986-06-18,0.120007,0.1508,0.0928643,0.116692
1986-06-19,0.120368,0.151014,0.0931434,0.116858
1986-06-20,0.120769,0.151394,0.093454,0.117152
1986-06-23,0.121111,0.151541,0.0937186,0.117266
1986-06-24,0.121455,0.151703,0.0939849,0.117392
1986-06-25,0.12184,0.152035,0.0942829,0.117648
1986-06-26,0.122238,0.152419,0.0945908,0.117945
1986-06-27,0.122616,0.152722,0.0948827,0.11818
1986-06-30,0.122989,0.153014,0.0951718,0.118406
1986-07-01,0.123337,0.153207,0.0954408,0.118555
1986-07-02,0.123714,0.153523,0.0957328,0.118799
1986-07-03,0.124154,0.154089,0.0960736,0.119238
1986-07-07,0.124502,0.154283,0.0963422,0.119388
1986-07-08,0.124784,0.154229,0.0965609,0.119346
1986-07-09,0.125081,0.154243,0.0967903,0.119357
1986-07-10,0.125407,0.154387,0.0970432,0.119468
1986-07-11,0.125809,0.154832,0.0973537,0.119813
1986-07-14,0.126167,0.155107,0.097631,0.120025
1986-07-15,0.126461,0.15513,0.0978584,0.120043
1986-07-16,0.126691,0.154911,0.0980362,0.119874
1986-07-17,0.126863,0.154482,0.0981693,0.119542
1986-07-18,0.127011,0.153982,0.0982838,0.119155
1986-07-21,0.127235,0.153809,0.0984574,0.119021
1986-07-22,0.127507,0.153839,0.0986679,0.119044
1986-07-23,0.127754,0.15378,0.0988591,0.118999
1986-07-24,0.127954,0.153549,0.0990141,0.11882
1986-07-25,0.128192,0.15348,0.0991976,0.118766
1986-07-28,0.128354,0.153129,0.0993234,0.118495
1986-07-29,0.128465,0.152595,0.0994093,0.118081
1986-07-30,0.128542,0.15195,0.0994685,0.117583
1986-07-31,0.128651,0.151462,0.099553,0.117205
1986-08-01,0.128764,0.151015,0.0996409,0.116859
1986-08-04,0.128882,0.150608,0.0997322,0.116544
1986-08-05,0.129027,0.150326,0.0998441,0.116326
1986-08-06,0.129126,0.14988,0.0999205,0.11598
1986-08-07,0.129251,0.149561,0.100018,0.115733
1986-08-08,0.12937,0.149232,0.10011,0.115479
1986-08-11,0.129571,0.149245,0.100265,0.115489
1986-08-12,0.129803,0.149388,0.100445,0.1156
1986-08-13,0.130111,0.149832,0.100683,0.115944
1986-08-14,0.130415,0.150259,0.100918,0.116274
1986-08-15,0.130705,0.150625,0.101143,0.116557
1986-08-18,0.130976,0.150912,0.101352,0.116779
1986-08-19,0.131244,0.151187,0.10156,0.116992
1986-08-20,0.131549,0.151604,0.101795,0.117315
1986-08-21,0.131828,0.151917,0.102011,0.117557
1986-08-22,0.132126,0.152306,0.102242,0.117858
1986-08-25,0.132428,0.152701,0.102475,0.118164
1986-08-26,0.132737,0.153125,0.102715,0.118492
1986-08-27,0.13306,0.153598,0.102965,0.118858
1986-08-28,0.133412,0.154183,0.103238,0.119311
1986-08-29,0.133729,0.154614,0.103482,0.119644
1986-09-02,0.133942,0.154635,0.103647,0.11966
1986-09-03,0.134152,0.154654,0.10381,0.119675
1986-09-04,0.134394,0.154805,0.103998,0.119791
1986-09-05,0.134618,0.154883,0.10417,0.119852
1986-09-08,0.134822,0.154893,0.104328,0.11986
1986-09-09,0.135068,0.155077,0.104519,0.120002
1986-09-10,0.135279,0.155123,0.104682,0.120038
1986-09-11,0.135382,0.154752,0.104762,0.119751
1986-09-12,0.135445,0.154242,0.104811,0.119356
1986-09-15,0.135569,0.153992,0.104906,0.119163
1986-09-16,0.135769,0.154059,0.105061,0.119214
1986-09-17,0.13594,0.154013,0.105193,0.119179
1986-09-18,0.136097,0.153926,0.105315,0.119111
1986-09-19,0.136237,0.153776,0.105423,0.118996
1986-09-22,0.136447,0.153917,0.105586,0.119105
1986-09-23,0.136694,0.154206,0.105777,0.119328
1986-09-24,0.136894,0.154308,0.105932,0.119407
1986-09-25,0.137065,0.154296,0.106064,0.119398
1986-09-26,0.137222,0.154242,0.106186,0.119356
1986-09-29,0.137301,0.153883,0.106246,0.119078
1986-09-30,0.137422,0.153713,0.106341,0.118947
1986-10-01,0.137571,0.153659,0.106456,0.118905
1986-10-02,0.137718,0.153608,0.106569,0.118865
1986-10-03,0.137847,0.153493,0.106669,0.118776
1986-10-06,0.137991,0.153447,0.106781,0.118741
1986-10-07,0.138084,0.153207,0.106853,0.118555
1986-10-08,0.138165,0.152933,0.106915,0.118343
1986-10-09,0.138256,0.152713,0.106986,0.118172
1986-10-10,0.138357,0.152545,0.107064,0.118043
1986-10-13,0.138519,0.152625,0.107189,0.118104
1986-10-14,0.138651,0.152592,0.107291,0.118079
1986-10-15,0.138753,0.152451,0.107371,0.11797
1986-10-16,0.138867,0.152359,0.107458,0.117899
1986-10-17,0.138978,0.152271,0.107545,0.117831
1986-10-20,0.139056,0.152055,0.107605,0.117664
1986-10-21,0.139127,0.151825,0.10766,0.117486
1986-10-22,0.139186,0.151561,0.107706,0.117282
1986-10-23,0.139273,0.151417,0.107773,0.11717
1986-10-24,0.139353,0.151256,0.107834,0.117046
1986-10-27,0.139477,0.151277,0.10793,0.117062
1986-10-28,0.139571,0.151188,0.108004,0.116992
1986-10-29,0.139665,0.151102,0.108076,0.116926
1986-10-30,0.139797,0.151172,0.108178,0.116981
1986-10-31,0.139944,0.151306,0.108292,0.117084
1986-11-03,0.140106,0.1515,0.108417,0.117234
1986-11-04,0.1403,0.151817,0.108567,0.11748
1986-11-05,0.140548,0.152341,0.108759,0.117885
1986-11-06,0.140754,0.152691,0.108919,0.118156
1986-11-07,0.140941,0.152962,0.109064,0.118366
1986-11-10,0.14111,0.153157,0.109194,0.118516
1986-11-11,0.141283,0.153366,0.109328,0.118678
1986-11-12,0.141504,0.153763,0.109499,0.118986
1986-11-13,0.141673,0.153948,0.10963,0.119129
1986-11-14,0.141829,0.154082,0.109751,0.119232
1986-11-17,0.142034,0.154408,0.109909,0.119485
1986-11-18,0.142192,0.154546,0.110031,0.119591
1986-11-19,0.142332,0.154613,0.11014,0.119643
1986-11-20,0.142482,0.154721,0.110255,0.119726
1986-11-21,0.142663,0.154956,0.110396,0.119908
1986-11-24,0.142931,0.155532,0.110604,0.120354
1986-11-25,0.143297,0.156479,0.110887,0.121087
1986-11-26,0.14367,0.157433,0.111175,0.121825
1986-11-28,0.144018,0.158262,0.111444,0.122467
1986-12-01,0.144367,0.15908,0.111714,0.1231
1986-12-02,0.144774,0.160107,0.112029,0.123895
1986-12-03,0.145232,0.161313,0.112384,0.124828
1986-12-04,0.145675,0.162427,0.112727,0.12569
1986-12-05,0.146169,0.163717,0.113109,0.126688
1986-12-08,0.146603,0.164737,0.113444,0.127477
1986-12-09,0.147026,0.165695,0.113772,0.128219
1986-12-10,0.147495,0.166813,0.114135,0.129084
1986-12-11,0.147932,0.167777,0.114474,0.12983
1986-12-12,0.148293,0.16842,0.114752,0.130327
1986-12-15,0.148672,0.169124,0.115046,0.130872
1986-12-16,0.14908,0.169932,0.115362,0.131497
1986-12-17,0.149429,0.17049,0.115632,0.131929
1986-12-18,0.14978,0.171048,0.115904,0.13236
1986-12-19,0.150161,0.171715,0.116198,0.132877
1986-12-22,0.150538,0.172356,0.11649,0.133373
1986-12-23,0.150912,0.172971,0.116779,0.133849
1986-12-24,0.15127,0.173519,0.117056,0.134273
1986-12-26,0.151586,0.173892,0.117301,0.134562
1986-12-29,0.151877,0.174163,0.117526,0.134772
1986-12-30,0.152187,0.174511,0.117766,0.135041
1986-12-31,0.152472,0.174758,0.117986,0.135232
1987-01-02,0.15277,0.175061,0.118217,0.135466
1987-01-05,0.15316,0.175724,0.118519,0.135979
1987-01-06,0.15358,0.176492,0.118844,0.136574
1987-01-07,0.154039,0.177405,0.119199,0.13728
1987-01-08,0.154495,0.178282,0.119551,0.137959
1987-01-09,0.154973,0.179235,0.119922,0.138696
1987-01-12,0.155452,0.180172,0.120292,0.139421
1987-01-13,0.155887,0.180919,0.120629,0.139999
1987-01-14,0.156474,0.182249,0.121083,0.141028
1987-01-15,0.157133,0.183834,0.121593,0.142255
1987-01-16,0.157735,0.185159,0.122059,0.14328
1987-01-19,0.158525,0.187199,0.12267,0.144859
1987-01-20,0.159241,0.188895,0.123224,0.146172
1987-01-21,0.159833,0.190066,0.123682,0.147078
1987-01-22,0.160575,0.191804,0.124256,0.148422
1987-01-23,0.161209,0.193079,0.124747,0.149409
1987-01-26,0.161815,0.194217,0.125216,0.15029
1987-01-27,0.162548,0.195836,0.125783,0.151542
1987-01-28,0.16339,0.197851,0.126435,0.153101
1987-01-29,0.164169,0.199567,0.127038,0.15443
1987-01-30,0.165001,0.201458,0.127681,0.155893
1987-02-02,0.165841,0.203339,0.128332,0.157349
1987-02-03,0.166656,0.205082,0.128962,0.158697
1987-02-04,0.167441,0.206668,0.12957,0.159925
1987-02-05,0.168168,0.207995,0.130132,0.160952
1987-02-06,0.168894,0.209292,0.130694,0.161955
1987-02-09,0.169551,0.210298,0.131202,0.162733
1987-02-10,0.170207,0.211286,0.13171,0.163498
1987-02-11,0.171023,0.212892,0.132342,0.16474
1987-02-12,0.171925,0.214806,0.13304,0.166222
1987-02-13,0.172974,0.217259,0.133852,0.16812
1987-02-17,0.174202,0.220359,0.134801,0.170519
1987-02-18,0.175289,0.222835,0.135643,0.172435
1987-02-19,0.176316,0.225016,0.136437,0.174123
1987-02-20,0.177282,0.226915,0.137185,0.175592
1987-02-23,0.178322,0.229068,0.13799,0.177258
1987-02-24,0.179457,0.231552,0.138868,0.17918
1987-02-25,0.180742,0.234573,0.139862,0.181518
1987-02-26,0.182014,0.237476,0.140847,0.183764
1987-02-27,0.183313,0.240418,0.141852,0.186041
1987-03-02,0.184487,0.242807,0.14276,0.18789
1987-03-03,0.185539,0.244665,0.143574,0.189327
1987-03-04,0.186697,0.246909,0.14447,0.191064
1987-03-05,0.187882,0.249219,0.145387,0.192851
1987-03-06,0.189,0.251219,0.146252,0.194399
1987-03-09,0.18999,0.252681,0.147018,0.19553
1987-03-10,0.191064,0.254458,0.14785,0.196905
1987-03-11,0.192106,0.256077,0.148656,0.198159
1987-03-12,0.193093,0.257459,0.14942,0.199227
1987-03-13,0.193992,0.258479,0.150116,0.200017
1987-03-16,0.194961,0.259766,0.150865,0.201013
1987-03-17,0.195997,0.261309,0.151667,0.202207
1987-03-18,0.196978,0.262616,0.152426,0.203218
1987-03-19,0.198056,0.264288,0.15326,0.204512
1987-03-20,0.199117,0.265872,0.154081,0.205738
1987-03-23,0.200134,0.267263,0.154868,0.206814
1987-03-24,0.201085,0.26838,0.155604,0.207679
1987-03-25,0.20205,0.269542,0.156351,0.208578
1987-03-26,0.203026,0.270745,0.157107,0.209509
1987-03-27,0.203894,0.271507,0.157778,0.210098
1987-03-30,0.204641,0.271801,0.158356,0.210326
1987-03-31,0.20547,0.272435,0.158997,0.210816
1987-04-01,0.206391,0.273437,0.15971,0.211592
1987-04-02,0.207524,0.275275,0.160587,0.213014
1987-04-03,0.208646,0.277041,0.161455,0.214381
1987-04-06,0.20968,0.278432,0.162255,0.215457
1987-04-07,0.210603,0.279374,0.162969,0.216186
1987-04-08,0.211572,0.280498,0.16372,0.217056
1987-04-09,0.212621,0.281928,0.164531,0.218162
1987-04-10,0.213626,0.283171,0.165309,0.219124
1987-04-13,0.214499,0.283883,0.165984,0.219675
1987-04-14,0.215385,0.284655,0.16667,0.220273
1987-04-15,0.216396,0.285922,0.167452,0.221253
1987-04-16,0.217419,0.287227,0.168244,0.222263
1987-04-20,0.218415,0.288415,0.169014,0.223182
1987-04-21,0.219562,0.290191,0.169902,0.224557
1987-04-22,0.220675,0.29181,0.170764,0.225809
1987-04-23,0.221856,0.293672,0.171677,0.22725
1987-04-24,0.222969,0.295242,0.172538,0.228465
1987-04-27,0.224082,0.296794,0.173399,0.229666
1987-04-28,0.225272,0.298635,0.174321,0.231091
1987-04-29,0.226484,0.300536,0.175259,0.232562
1987-04-30,0.227751,0.302624,0.176239,0.234178
1987-05-01,0.229039,0.304762,0.177235,0.235832
1987-05-04,0.230302,0.306773,0.178213,0.237388
1987-05-05,0.231575,0.308792,0.179199,0.23895
1987-05-06,0.232825,0.310688,0.180165,0.240418
1987-05-07,0.234073,0.312554,0.181131,0.241861
1987-05-08,0.235253,0.314127,0.182044,0.243079
1987-05-11,0.236333,0.315289,0.182884,0.243994
1987-05-12,0.237335,0.316142,0.183663,0.244669
1987-05-13,0.23846,0.317488,0.184538,0.245725
1987-05-14,0.239608,0.318911,0.18543,0.246841
1987-05-15,0.2407,0.320104,0.186279,0.247778
1987-05-18,0.24167,0.320813,0.187033,0.248339
1987-05-19,0.242519,0.321056,0.187694,0.248539
1987-05-20,0.243415,0.321508,0.188391,0.2489
1987-05-21,0.244302,0.321943,0.189081,0.249248
1987-05-22,0.245164,0.322294,0.189752,0.249531
1987-05-26,0.24619,0.323311,0.190549,0.250328
1987-05-27,0.247271,0.32455,0.19139,0.251298
1987-05-28,0.248365,0.325828,0.192239,0.252297
1987-05-29,0.249403,0.326881,0.193046,0.253122
1987-06-01,0.250375,0.327674,0.193802,0.253745
1987-06-02,0.251315,0.328348,0.194533,0.254275
1987-06-03,0.252268,0.329083,0.195274,0.254853
1987-06-04,0.253245,0.329921,0.196034,0.255509
1987-06-05,0.254179,0.330595,0.19676,0.256038
1987-06-08,0.255103,0.331242,0.197478,0.256547
1987-06-09,0.256052,0.331995,0.198216,0.257137
1987-06-10,0.256991,0.332719,0.198946,0.257704
1987-06-11,0.257943,0.333501,0.199686,0.258316
1987-06-12,0.258886,0.334253,0.200419,0.258905
1987-06-15,0.259797,0.334888,0.201127,0.259403
1987-06-16,0.260899,0.336286,0.201983,0.260492
1987-06-17,0.261901,0.337279,0.202762,0.261266
1987-06-18,0.262982,0.338584,0.203602,0.262282
1987-06-19,0.264008,0.339662,0.204399,0.263122
1987-06-22,0.265112,0.341047,0.205257,0.264201
1987-06-23,0.266139,0.342116,0.206055,0.265033
1987-06-24,0.267222,0.343406,0.206896,0.266037
1987-06-25,0.268161,0.34412,0.207626,0.266594
1987-06-26,0.269091,0.344805,0.208349,0.26713
1987-06-29,0.270034,0.345552,0.209081,0.267712
1987-06-30,0.270945,0.346181,0.209789,0.268203
1987-07-01,0.271803,0.346611,0.210456,0.26854
1987-07-02,0.272707,0.347243,0.211159,0.269033
1987-07-06,0.273614,0.347894,0.211864,0.26954
1987-07-07,0.274379,0.347994,0.212458,0.269621
1987-07-08,0.274958,0.34739,0.212909,0.269156
1987-07-09,0.275576,0.346985,0.213389,0.268844
1987-07-10,0.27621,0.346683,0.213882,0.268613
1987-07-13,0.277059,0.347268,0.214543,0.269069
1987-07-14,0.278123,0.348706,0.215369,0.270186
1987-07-15,0.279264,0.350437,0.216255,0.27153
1987-07-16,0.280395,0.352101,0.217133,0.272822
1987-07-17,0.281447,0.353436,0.21795,0.273859
1987-07-20,0.282356,0.354194,0.218656,0.274449
1987-07-21,0.283222,0.354791,0.219329,0.274914
1987-07-22,0.28418,0.355759,0.220073,0.275666
1987-07-23,0.285061,0.356426,0.220758,0.276184
1987-07-24,0.286,0.357329,0.221488,0.276886
1987-07-27,0.286908,0.35811,0.222193,0.277493
1987-07-28,0.287774,0.358729,0.222865,0.277974
1987-07-29,0.288553,0.359016,0.22347,0.278199
1987-07-30,0.289368,0.359468,0.224104,0.278551
1987-07-31,0.290154,0.359815,0.224714,0.278821
1987-08-03,0.290843,0.359797,0.22525,0.278809
1987-08-04,0.291702,0.360481,0.225918,0.27934
1987-08-05,0.292642,0.361488,0.226647,0.280122
1987-08-06,0.293839,0.363506,0.227577,0.281687
1987-08-07,0.295047,0.365533,0.228514,0.283258
1987-08-10,0.296397,0.368092,0.229566,0.28526
1987-08-11,0.297846,0.370989,0.230695,0.287523
1987-08-12,0.299213,0.37351,0.23176,0.289494
1987-08-13,0.300589,0.376019,0.232832,0.291455
1987-08-14,0.301951,0.37843,0.233894,0.293339
1987-08-17,0.303345,0.380922,0.234979,0.295285
1987-08-18,0.304657,0.383053,0.236002,0.296951
1987-08-19,0.306068,0.385538,0.237101,0.298891
1987-08-20,0.30762,0.388539,0.238309,0.301231
1987-08-21,0.309268,0.39186,0.239592,0.303819
1987-08-24,0.310832,0.394787,0.24081,0.306101
1987-08-25,0.312359,0.397513,0.241999,0.308226
1987-08-26,0.313871,0.400131,0.243176,0.310268
1987-08-27,0.315368,0.402647,0.244341,0.312229
1987-08-28,0.316849,0.405064,0.245495,0.314114
1987-08-31,0.318494,0.408087,0.246775,0.316468
1987-09-01,0.319989,0.410466,0.247939,0.318322
1987-09-02,0.321425,0.412577,0.249057,0.319968
1987-09-03,0.32278,0.414342,0.250112,0.321345
1987-09-04,0.324055,0.415775,0.251105,0.322465
1987-09-08,0.325261,0.416934,0.252044,0.323371
1987-09-09,0.326711,0.419053,0.253173,0.325022
1987-09-10,0.328236,0.42144,0.25436,0.326881
1987-09-11,0.329811,0.423995,0.255586,0.32887
1987-09-14,0.331238,0.425925,0.256697,0.330374
1987-09-15,0.33254,0.427342,0.25771,0.331479
1987-09-16,0.333829,0.428703,0.258714,0.332541
1987-09-17,0.335127,0.430099,0.259724,0.333629
1987-09-18,0.33639,0.431352,0.260708,0.334606
1987-09-21,0.337507,0.432031,0.261578,0.335138
1987-09-22,0.338957,0.43404,0.262707,0.336701
1987-09-23,0.340493,0.436364,0.263902,0.338509
1987-09-24,0.342124,0.439034,0.265171,0.340586
1987-09-25,0.343829,0.44195,0.266497,0.342853
1987-09-28,0.34536,0.444139,0.267688,0.344556
1987-09-29,0.346766,0.445805,0.268782,0.345852
1987-09-30,0.348335,0.448105,0.270003,0.347641
1987-10-01,0.350044,0.450928,0.271332,0.349835
1987-10-02,0.351758,0.453728,0.272665,0.352011
1987-10-05,0.353522,0.45668,0.274037,0.354305
1987-10-06,0.354957,0.458292,0.275154,0.355559
1987-10-07,0.356356,0.459752,0.276242,0.356695
1987-10-08,0.35763,0.460718,0.277233,0.357447
1987-10-09,0.35888,0.461602,0.278206,0.358136
1987-10-12,0.36004,0.462145,0.279109,0.35856
1987-10-13,0.361299,0.463104,0.280089,0.359307
1987-10-14,0.362435,0.463588,0.280973,0.359685
1987-10-15,0.363448,0.463615,0.281763,0.359709
1987-10-16,0.364119,0.462329,0.282285,0.358712
1987-10-19,0.363738,0.456978,0.281993,0.354563
1987-10-20,0.363184,0.451137,0.281566,0.350032
1987-10-21,0.363168,0.447626,0.281556,0.34731
1987-10-22,0.36282,0.44294,0.281288,0.343675
1987-10-23,0.362363,0.438,0.280937,0.339843
1987-10-26,0.361245,0.430627,0.280072,0.334124
1987-10-27,0.360338,0.424332,0.27937,0.32924
1987-10-28,0.359729,0.419421,0.2789,0.325431
1987-10-29,0.359659,0.416804,0.278848,0.323402
1987-10-30,0.359512,0.413982,0.278736,0.321214
1987-11-02,0.359377,0.411316,0.278634,0.319146
1987-11-03,0.359022,0.407878,0.278361,0.31648
1987-11-04,0.358648,0.404488,0.278073,0.313851
1987-11-05,0.358455,0.401931,0.277926,0.311868
1987-11-06,0.358242,0.399387,0.277763,0.309895
1987-11-09,0.357987,0.396767,0.277567,0.307863
1987-11-10,0.357645,0.393901,0.277305,0.30564
1987-11-11,0.357396,0.391496,0.277113,0.303775
1987-11-12,0.357282,0.389711,0.277028,0.302391
1987-11-13,0.357037,0.387471,0.276839,0.300654
1987-11-16,0.356749,0.385144,0.276618,0.298849
1987-11-17,0.356309,0.382295,0.276284,0.29666
1987-11-18,0.355984,0.379996,0.276039,0.294897
1987-11-19,0.355507,0.377174,0.275676,0.292727
1987-11-20,0.355123,0.374813,0.275386,0.290914
1987-11-23,0.35481,0.372807,0.27515,0.289377
1987-11-24,0.354567,0.371142,0.274969,0.288104
1987-11-25,0.354281,0.369368,0.274755,0.286745
1987-11-27,0.353866,0.367137,0.274439,0.28503
1987-11-30,0.353276,0.364295,0.273988,0.282839
1987-12-01,0.352715,0.361651,0.27356,0.280801
1987-12-02,0.352093,0.358848,0.273083,0.278639
1987-12-03,0.351299,0.355455,0.272473,0.276017
1987-12-04,0.350536,0.352282,0.271886,0.273566
1987-12-07,0.349979,0.350022,0.271461,0.271824
1987-12-08,0.349562,0.348375,0.271144,0.270559
1987-12-09,0.349193,0.346968,0.270864,0.269479
1987-12-10,0.348806,0.345529,0.27057,0.268374
1987-12-11,0.348356,0.343884,0.270227,0.267108
1987-12-14,0.348199,0.343441,0.270111,0.266776
1987-12-15,0.348066,0.343103,0.270015,0.266526
1987-12-16,0.34809,0.343391,0.27004,0.266762
1987-12-17,0.348113,0.343667,0.270065,0.266988
1987-12-18,0.348247,0.344371,0.270176,0.267546
1987-12-21,0.348491,0.345484,0.270372,0.268423
1987-12-22,0.348711,0.346467,0.270549,0.269197
1987-12-23,0.348994,0.347673,0.270776,0.270145
1987-12-24,0.349309,0.348964,0.271027,0.271158
1987-12-28,0.349409,0.349372,0.271111,0.271485
1987-12-29,0.349675,0.350421,0.271324,0.272309
1987-12-30,0.350049,0.351866,0.271621,0.273441
1987-12-31,0.350297,0.352773,0.27182,0.274155
1988-01-04,0.350787,0.354608,0.272207,0.275589
1988-01-05,0.351261,0.356327,0.272582,0.276933
1988-01-06,0.351653,0.357672,0.272892,0.277986
1988-01-07,0.352107,0.359227,0.273252,0.279202
1988-01-08,0.352157,0.359145,0.273296,0.279145
1988-01-11,0.352429,0.359942,0.273513,0.279771
1988-01-12,0.352654,0.360532,0.273694,0.280236
1988-01-13,0.352898,0.361187,0.27389,0.280752
1988-01-14,0.35314,0.361816,0.274083,0.281246
1988-01-15,0.353436,0.36264,0.274319,0.281892
1988-01-18,0.353717,0.363387,0.274543,0.282478
1988-01-19,0.353995,0.364105,0.274765,0.283042
1988-01-20,0.354004,0.363745,0.274777,0.282766
1988-01-21,0.354047,0.363529,0.274815,0.282603
1988-01-22,0.354011,0.363016,0.274793,0.282209
1988-01-25,0.35412,0.363092,0.274882,0.282272
1988-01-26,0.354128,0.362772,0.274894,0.282027
1988-01-27,0.354135,0.362463,0.274905,0.281791
1988-01-28,0.354276,0.362692,0.275019,0.281973
1988-01-29,0.354438,0.363,0.27515,0.282215
1988-02-01,0.354621,0.363383,0.275297,0.282517
1988-02-02,0.354757,0.363576,0.275408,0.28267
1988-02-03,0.354736,0.363149,0.275397,0.282341
1988-02-04,0.354738,0.362826,0.275403,0.282093
1988-02-05,0.35464,0.362121,0.275331,0.281548
1988-02-08,0.354553,0.361488,0.275269,0.281059
1988-02-09,0.354557,0.36123,0.275276,0.280861
1988-02-10,0.354672,0.36142,0.27537,0.281011
1988-02-11,0.354752,0.361471,0.275437,0.281053
1988-02-12,0.354864,0.361652,0.275534,0.281218
1988-02-16,0.354998,0.361913,0.275648,0.281444
1988-02-17,0.355186,0.362382,0.275804,0.281833
1988-02-18,0.355361,0.362789,0.27595,0.282171
1988-02-19,0.355534,0.363181,0.276095,0.282497
1988-02-22,0.355839,0.364082,0.276342,0.283219
1988-02-23,0.356096,0.364773,0.276552,0.283776
1988-02-24,0.356306,0.365261,0.276725,0.284175
1988-02-25,0.35647,0.365556,0.276862,0.284422
1988-02-26,0.356632,0.365838,0.276997,0.284659
1988-02-29,0.356904,0.366548,0.277218,0.285228
1988-03-01,0.357195,0.367317,0.277453,0.285843
1988-03-02,0.357617,0.368581,0.277791,0.286843
1988-03-03,0.358189,0.370409,0.278246,0.288282
1988-03-04,0.35879,0.372296,0.278722,0.289766
1988-03-07,0.359384,0.374109,0.279194,0.291192
1988-03-08,0.359917,0.375632,0.279617,0.292391
1988-03-09,0.360489,0.37727,0.280072,0.29368
1988-03-10,0.360922,0.378319,0.280417,0.294509
1988-03-11,0.361396,0.379502,0.280794,0.295442
1988-03-14,0.361909,0.380813,0.281202,0.296475
1988-03-15,0.362305,0.381636,0.281519,0.297126
1988-03-16,0.362798,0.38282,0.281911,0.298059
1988-03-17,0.363186,0.383564,0.282221,0.298648
1988-03-18,0.363548,0.384191,0.282511,0.299146
1988-03-21,0.363828,0.384487,0.282738,0.299386
1988-03-22,0.364117,0.384815,0.28297,0.29965
1988-03-23,0.36427,0.384605,0.283097,0.299495
1988-03-24,0.364277,0.383835,0.28311,0.298902
1988-03-25,0.364217,0.382832,0.28307,0.298128
1988-03-28,0.36428,0.382349,0.283127,0.29776
1988-03-29,0.364298,0.381711,0.283148,0.297269
1988-03-30,0.364182,0.380573,0.283065,0.296389
1988-03-31,0.364112,0.379654,0.283018,0.295679
1988-04-04,0.363932,0.378333,0.282884,0.294656
1988-04-05,0.363797,0.37724,0.282786,0.29381
1988-04-06,0.363887,0.377064,0.282863,0.293679
1988-04-07,0.363886,0.376546,0.282869,0.293281
1988-04-08,0.363908,0.376135,0.282893,0.292966
1988-04-11,0.363974,0.375915,0.282951,0.2928
1988-04-12,0.364061,0.375792,0.283026,0.292709
1988-04-13,0.364104,0.375498,0.283065,0.292484
1988-04-14,0.36399,0.374603,0.282983,0.291792
1988-04-15,0.363877,0.373744,0.282902,0.291126
1988-04-18,0.36381,0.373093,0.282856,0.290623
1988-04-19,0.363766,0.372555,0.282828,0.290208
1988-04-20,0.363678,0.371863,0.282766,0.289672
1988-04-21,0.363569,0.37111,0.282687,0.28909
1988-04-22,0.363516,0.370606,0.282652,0.288701
1988-04-25,0.36353,0.370385,0.282669,0.288531
1988-04-26,0.3636,0.370391,0.282729,0.288539
1988-04-27,0.363691,0.370484,0.282806,0.288615
1988-04-28,0.363748,0.370442,0.282857,0.288585
1988-04-29,0.363771,0.370271,0.282881,0.288455
1988-05-02,0.363794,0.370106,0.282904,0.288329
1988-05-03,0.363883,0.370211,0.282979,0.288413
1988-05-04,0.363994,0.370398,0.283071,0.288562
1988-05-05,0.364081,0.370491,0.283145,0.288637
1988-05-06,0.364123,0.370406,0.283183,0.288573
1988-05-09,0.36412,0.370148,0.283187,0.288374
1988-05-10,0.364129,0.369944,0.283198,0.288218
1988-05-11,0.364015,0.369267,0.283115,0.287692
1988-05-12,0.363924,0.368704,0.28305,0.287256
1988-05-13,0.363901,0.368426,0.283037,0.287041
1988-05-16,0.363945,0.368421,0.283082,0.287061
1988-05-17,0.363922,0.368154,0.283075,0.286876
1988-05-18,0.363832,0.367635,0.283015,0.286492
1988-05-19,0.363677,0.366873,0.282904,0.285919
1988-05-20,0.363501,0.366054,0.282777,0.2853
1988-05-23,0.36326,0.365004,0.282599,0.2845
1988-05-24,0.363099,0.364302,0.282484,0.283971
1988-05-25,0.362906,0.363496,0.282344,0.28336
1988-05-26,0.362793,0.363028,0.282266,0.283012
1988-05-27,0.362715,0.36271,0.282214,0.28278
1988-05-31,0.362793,0.363017,0.282285,0.283036
1988-06-01,0.362959,0.363662,0.282424,0.283555
1988-06-02,0.363056,0.364019,0.28251,0.283849
1988-06-03,0.363264,0.364799,0.282682,0.284473
